Zone Netherlands,Country,ZIP,Flow,LDM-0.41,LDM-0.51,LDM-0.61,LDM-0.71,LDM-0.81,LDM-0.91,LDM-1.01,LDM-1.21,LDM-1.51,LDM-1.61,LDM-2.01,LDM-2.41,LDM-2.51,LDM-2.81,LDM-3.01,LDM-3.21,LDM-3.51,LDM-3.61,LDM-4.01,LDM-4.41,LDM-4.51,LDM-4.81,LDM-5.01,LDM-5.21,LDM-5.51,LDM-5.61,LDM-6.01,LDM-6.41,LDM-6.51,LDM-6.81,LDM-7.01,LDM-7.21,LDM-7.51,LDM-7.61,LDM-8.01,LDM-8.41,LDM-8.51,LDM-8.81,LDM-9.01,LDM-9.21,LDM-9.51,LDM-9.61,LDM-10.1,LDM-10.41,LDM-10.51,LDM-10.81,LDM-11.01,LDM-11.21,LDM-11.51,LDM-11.61,LDM-12.01,LDM-12.41,LDM-12.51,LDM-12.81,LDM-13.01,LDM-13.21
NL,NL,63,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,64,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,65,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,66,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,67,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,68,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,69,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,70,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,71,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,72,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,73,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,74,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,75,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,76,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,77,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,78,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,79,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,80,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,81,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,82,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,83,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,84,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,85,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,86,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,87,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,88,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,89,Export,€  79.651 ,€  94.666 ,€  102.388 ,€  108.680 ,€  116.402 ,€  124.124 ,€  133.419 ,€  152.009 ,€  176.891 ,€  200.20 ,€  240.526 ,€  277.706 ,€  296.296 ,€  305.591 ,€  313.313 ,€  328.90 ,€  350.636 ,€  359.931 ,€  389.389 ,€  430.716 ,€  441.298 ,€  451.737 ,€  462.319 ,€  472.901 ,€  483.483 ,€  493.922 ,€  508.937 ,€  515.086 ,€  517.803 ,€  520.520 ,523.09,525.81,528.24,530.82,535.54,540.25,542.83,545.26,547.98,550.55,553.27,555.98,567.28,579.29,585.44,591.59,597.45,603.46,608.47,613.47,622.19,635.64,643.21,650.79,658.94,667.10
NL,NL,0,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,1,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,2,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,3,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,4,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,5,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,6,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,7,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,8,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,9,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,10,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,11,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,12,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,13,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,14,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
NL,NL,15,Export,"41,64","47,08","68,70","68,70","68,70","81,35","81,35","97,02","113,91","117,21","137,39","153,62","154,55","165,66","171,11","177,71","187,11","189,75","201,80","213,84","219,56","226,27","235,84","237,93","247,89","250,36","262,41","274,45","278,74","286,11","288,15","290,62","296,67","298,54","306,63","314,77","321,09","322,91","333,14","338,91","345,51","347,38","357,83","360,53","365,64","368,50","371,09","371,09","373,45","373,45","373,45","373,45","373,45","373,45","373,45","373,45"
